scenario_id,sensor_mode,rmse_full_mean,rmse_full_std,rmse_steady_mean,rmse_steady_std,rmse_steady_xy_mean,rmse_steady_xy_std,median_error_steady_mean,mean_nees_steady_mean,n_repetitions,divergence_rate_pct,empirical_divergence_rate_pct,distance_scale,noise_scale
1,baseline_geometric,8.64592694648339,1.6604620358346551,8.64592694648339,1.6604620358346551,8.3812830432567,1.6053655205433839,0.18895041296432724,,20,0.0,0.0,0.75,2.0
1,camera_only,5.085725907094444,5.516497838452709,1.5461412993754604,5.568520903084788,1.3862931185391363,4.936533160006818,0.8424057166003456,15.047843702027766,20,5.000000000000004,0.0,0.75,2.0
1,fusion,1.7423170880876846,2.116440030635626,0.4343142021078751,0.02620152603295045,0.40414534760104726,0.026801323914087283,0.31994230695479275,62.290534394923625,20,0.0,0.0,0.75,2.0
1,rf_only,617793392.5184206,369137326.08088195,617793392.5184206,369137326.08088195,617793392.5184205,369137326.08088195,518675712.2382905,1103112633431750.6,20,100.0,100.0,0.75,2.0
1,track_to_track_ci,7.220001408941914,7.513140702986572,1.0598344330454559,1.920087276831463,0.959350431309538,1.8004681569568137,0.4678607751946947,595.4301045322834,20,0.0,5.0,0.75,2.0
1,baseline_geometric,0.8683043453688957,0.0984733868992755,0.8683043453688957,0.0984733868992755,0.8506486595282052,0.09693974612032365,0.04650602269737531,,20,0.0,0.0,1.0,0.5
1,camera_only,0.052159208055503524,0.012502431506423219,0.04206090917924581,0.009265730447003222,0.03685089195821574,0.010013368556516923,0.02777527276507874,2.718572200561112,20,0.0,0.0,1.0,0.5
1,fusion,0.15458168383727383,0.09416162452276144,0.09846615359713522,0.0030509907261519866,0.09002358837540687,0.0032778017849886035,0.0734784430783672,31.943888074312696,20,0.0,0.0,1.0,0.5
1,rf_only,176304812.7490772,42520730.300982155,176304812.7490772,42520730.300982155,176304812.74907708,42520730.30098221,153178678.4469314,71749378668144.23,20,100.0,100.0,1.0,0.5
1,track_to_track_ci,0.906717031992493,0.45844718257805167,0.27653590854128535,0.35157465313481967,0.256025590991822,0.3459103870425991,0.15686336443911392,34.72750397487451,20,9.999999999999998,0.0,1.0,0.5
1,baseline_geometric,1.789240957503445,0.20232460352460818,1.789240957503445,0.20232460352460818,1.753003799948376,0.19920471498968986,0.09289064777528837,,20,0.0,0.0,1.0,1.0
1,camera_only,0.8366552581941006,3.1704810594456503,0.06958870700333093,0.009376119978260301,0.060458657011305414,0.010732612107327195,0.049610593425304314,2.8836820601067283,20,0.0,0.0,1.0,1.0
1,fusion,0.4637563593116155,0.607948063242751,0.1920969214735824,0.012219755484208904,0.17513005022123562,0.011590734329036071,0.14726001989083332,43.53634994949612,20,0.0,0.0,1.0,1.0
1,rf_only,278768846.3433951,99186807.63854486,278768846.3433951,99186807.63854486,278768846.34339505,99186807.63854493,239464853.06635493,179303044359751.4,20,100.0,100.0,1.0,1.0
1,track_to_track_ci,1.9337661569141265,1.2574859785292367,0.2819380758580529,0.028242307523445673,0.24694452972190054,0.030870821554529835,0.26099823295334235,41.59818119394302,20,0.0,0.0,1.0,1.0
